position,name,ms_level,polarity,retention_time,height,area,mz,neutral_mass,adducts,p_value,quantitation_mass,CI_1.mzXML retention_time,CI_1.mzXML height,CI_1.mzXML mz,CI_10.mzXML retention_time,CI_10.mzXML height,CI_10.mzXML mz,CI_11.mzXML retention_time,CI_11.mzXML height,CI_11.mzXML mz,CI_13.mzXML retention_time,CI_13.mzXML height,CI_13.mzXML mz,CI_15.mzXML retention_time,CI_15.mzXML height,CI_15.mzXML mz,CI_16.mzXML retention_time,CI_16.mzXML height,CI_16.mzXML mz,CI_17.mzXML retention_time,CI_17.mzXML height,CI_17.mzXML mz,CI_18.mzXML retention_time,CI_18.mzXML height,CI_18.mzXML mz,CI_19.mzXML retention_time,CI_19.mzXML height,CI_19.mzXML mz,CI_20.mzXML retention_time,CI_20.mzXML height,CI_20.mzXML mz,CI_21.mzXML retention_time,CI_21.mzXML height,CI_21.mzXML mz,CI_22.mzXML retention_time,CI_22.mzXML height,CI_22.mzXML mz,CI_26.mzXML retention_time,CI_26.mzXML height,CI_26.mzXML mz,CI_27.mzXML retention_time,CI_27.mzXML height,CI_27.mzXML mz,CI_28.mzXML retention_time,CI_28.mzXML height,CI_28.mzXML mz,CI_29.mzXML retention_time,CI_29.mzXML height,CI_29.mzXML mz,CI_31.mzXML retention_time,CI_31.mzXML height,CI_31.mzXML mz,CI_32.mzXML retention_time,CI_32.mzXML height,CI_32.mzXML mz,CI_33.mzXML retention_time,CI_33.mzXML height,CI_33.mzXML mz,CI_34.mzXML retention_time,CI_34.mzXML height,CI_34.mzXML mz,CI_35.mzXML retention_time,CI_35.mzXML height,CI_35.mzXML mz,CI_36.mzXML retention_time,CI_36.mzXML height,CI_36.mzXML mz,CI_37.mzXML retention_time,CI_37.mzXML height,CI_37.mzXML mz,CI_38.mzXML retention_time,CI_38.mzXML height,CI_38.mzXML mz,CI_4.mzXML retention_time,CI_4.mzXML height,CI_4.mzXML mz,CI_5.mzXML retention_time,CI_5.mzXML height,CI_5.mzXML mz,CI_6.mzXML retention_time,CI_6.mzXML height,CI_6.mzXML mz,CI_8.mzXML retention_time,CI_8.mzXML height,CI_8.mzXML mz,CI_9.mzXML retention_time,CI_9.mzXML height,CI_9.mzXML mz,SP_CL_1_1.mzXML retention_time,SP_CL_1_1.mzXML height,SP_CL_1_1.mzXML mz,SP_CL_1_2.mzXML retention_time,SP_CL_1_2.mzXML height,SP_CL_1_2.mzXML mz,SP_CL_2_1.mzXML retention_time,SP_CL_2_1.mzXML height,SP_CL_2_1.mzXML mz,SP_CL_2_2.mzXML retention_time,SP_CL_2_2.mzXML height,SP_CL_2_2.mzXML mz,SP_CL_3_2.mzXML retention_time,SP_CL_3_2.mzXML height,SP_CL_3_2.mzXML mz
2995,#2995 325.1725@9.5109 MS1+,1,+,9.510866666666667,1143127.0869791328,75806.45498596977,325.1724921332465,,,,325.1724921332465,9.510783333333334,624200.8471790865,325.1724548339844,9.502366666666667,1143127.0869791328,325.1723937988281,9.514116666666666,640077.6572143318,325.1724548339844,9.504349999999999,886489.2204965396,325.1726379394531,9.513200000000001,701653.0772400452,325.172607421875,9.505683333333334,649683.5687435672,325.1725769042969,9.499783333333333,905258.0520285128,325.1723937988281,9.512883333333333,592882.7702052344,325.1724853515625,9.521633333333334,483655.1555412651,325.17242431640625,9.497616666666666,611576.3697650942,325.1726989746094,9.506,792332.9030368483,325.17230224609375,9.506466666666666,1072071.912304584,325.1724548339844,9.490833333333335,587694.1106431804,325.1725158691406,9.509933333333333,875434.7098705727,325.1725769042969,9.515033333333333,649162.1111038701,325.17230224609375,9.501566666666667,661158.9606459289,325.17242431640625,9.494499999999999,411398.12598095206,325.17254638671875,9.504816666666667,742534.7608915675,325.1726379394531,9.510866666666667,492417.15625,325.1724548339844,,,,,,,9.496016666666666,608189.3787303001,325.17236328125,9.51905,515439.4469748827,325.1725158691406,9.493483333333334,585296.1160481145,325.1725769042969,,,,9.519733333333333,540283.9910502199,325.1723327636719,9.51945,714917.2318134584,325.172607421875,,,,,,,,,,,,,9.49535,518621.113387594,325.1724548339844,9.497883333333334,506049.6460889109,325.172607421875,9.505616666666667,716524.6495941784,325.1724853515625
2996,#2996 505.0387@11.2778 MS1+,1,+,11.27775,1276801.4284476847,66648.05861083405,505.0387086868286,,,,505.0387086868286,11.27805,770900.4141733774,505.0386047363281,11.277383333333335,1009578.705167987,505.0384521484375,11.273716666666667,974764.0027572367,505.0388488769531,11.27775,1276801.4284476847,505.0389099121094,,,,11.2929,838261.0315788109,505.0386657714844,11.278866666666666,842694.4346875999,505.0384216308594,11.283883333333334,789951.0673743911,505.0389404296875,11.269116666666667,738884.2847036129,505.0382995605469,11.291433333333334,859709.2521600123,505.038818359375,11.273716666666667,861673.0159237729,505.0386962890625,11.273616666666667,886841.4567794922,505.0385437011719,11.282333333333334,1111211.953569024,505.0386657714844,11.2851,908980.0366422434,505.03875732421875,11.28635,1033509.866079979,505.0385437011719,,,,11.271383333333334,790334.5328197211,505.03900146484375,11.279333333333334,963967.0699394254,505.0387268066406,11.289733333333334,483507.75,505.0387878417969,11.276733333333334,1111620.034456862,505.03900146484375,11.27805,807380.6235015581,505.03875732421875,11.29055,869404.9049627268,505.03857421875,11.286666666666667,791276.5562893526,505.03900146484375,11.269416666666666,874255.1414859735,505.0384826660156,11.27965,989683.8807690307,505.0386657714844,11.28615,798098.5957723964,505.038818359375,11.286833333333334,907401.3087016417,505.03875732421875,11.272033333333333,682605.5324258463,505.0387268066406,11.290583333333332,999769.7267676792,505.0384826660156,11.278566666666668,844158.9764224899,505.0388488769531,11.272633333333333,914763.5610382946,505.0388488769531,11.269566666666666,538210.7356689404,505.03875732421875,11.2698,737372.2415262426,505.0387268066406,11.2736,745699.4482986329,505.0385437011719
2997,#2997 787.7399@7.3704 MS1+,1,+,7.3704,481761.6875,45630.95597446845,787.7399230957031,,,,787.7399230957031,7.359466666666666,386633.29574231704,787.7400512695312,7.3877999999999995,177315.89989937094,787.7393798828125,7.384566666666667,253678.0626597945,787.7398071289062,7.421783333333334,249628.94339081523,787.7394409179688,,,,7.374616666666666,345875.2733840415,787.7398071289062,7.404066666666667,321020.36512539035,787.7400512695312,7.365066666666666,227937.14627404956,787.7406616210938,7.380683333333334,283987.6050842519,787.7399291992188,7.418866666666667,278750.69010562025,787.739990234375,,,,7.3815,125318.89983259767,787.7401123046875,7.361566666666667,170147.76164581775,787.7398071289062,7.394316666666667,345344.5438641076,787.7398071289062,7.3929,185006.5767899336,787.7391967773438,7.409133333333333,253223.21555795183,787.7400512695312,7.390116666666667,351833.554843979,787.740478515625,7.389316666666667,318665.0505464814,787.739990234375,7.3704,481761.6875,787.7401123046875,,,,,,,7.386066666666666,281405.2049167093,787.739013671875,7.360616666666667,354932.71174154454,787.7404174804688,7.383333333333334,317765.6036748126,787.73974609375,7.454816666666667,246655.29582968508,787.7398071289062,7.3567,297508.2059083991,787.7398071289062,7.3647833333333335,320147.3542954462,787.739990234375,7.39355,359224.1409676388,787.7404174804688,7.3675999999999995,190728.0560143816,787.740234375,7.42115,287352.0243064313,787.7398681640625,7.363583333333334,244688.629759463,787.739501953125,7.38025,231780.00760724046,787.7400512695312,7.3770999999999995,249070.52905760123,787.7392578125,7.389033333333333,222989.89043353946,787.7409057617188
2998,#2998 203.0678@9.4258 MS1+,1,+,9.425783333333333,640168.9282185152,46203.26444818271,203.06784371768728,,,,203.06784371768728,9.43195,447279.0796184608,203.06784057617188,9.424433333333333,290048.0236103828,203.06776428222656,9.435533333333332,525730.7194968234,203.06788635253906,9.425783333333333,218711.53012865878,203.06790161132812,9.43575,522056.2453981616,203.06790161132812,9.428149999999999,527418.1571204532,203.06785583496094,9.422783333333333,522008.74970237236,203.0678253173828,9.434716666666667,440000.4972542355,203.06787109375,9.418866666666666,390082.5990579178,203.06776428222656,9.445233333333334,404103.5306853809,203.06793212890625,9.427933333333334,421190.75610004045,203.0677032470703,9.428916666666668,459063.75114604685,203.0677947998047,9.439416666666666,458181.1909977264,203.0678253173828,9.4321,585338.7541297657,203.06787109375,9.411833333333334,281724.34197813616,203.06773376464844,9.423266666666667,491925.8291401692,203.06781005859375,9.441533333333332,399319.68358908687,203.06781005859375,9.425483333333334,431115.88657121843,203.0679168701172,9.43195,480035.125,203.06781005859375,9.433866666666667,529714.9366371867,203.06784057617188,9.426116666666667,589654.8124340685,203.0678253173828,9.443283333333333,361316.2331482369,203.0678253173828,9.441616666666667,242138.36360747626,203.0679473876953,9.441516666666667,362824.28585344995,203.06787109375,9.416983333333333,460036.81608798594,203.0677947998047,9.415283333333333,640168.9282185152,203.0678253173828,9.4416,385779.92026413704,203.06793212890625,9.421316666666666,433066.9477497769,203.06784057617188,9.421533333333334,534707.2948180485,203.06788635253906,9.441083333333333,438152.2780413375,203.06788635253906,9.432183333333334,433616.61177828687,203.06787109375,9.441416666666667,506291.1824552942,203.06777954101562,9.445416666666667,375113.4688549033,203.06788635253906,9.426883333333334,570585.7899775817,203.06785583496094
2999,#2999 152.0684@3.0058 MS1+,1,+,3.0057833333333335,718610.6855120781,37126.648558629,152.06836013793946,110.03572124026766,"[M+42.03382] (M+ACN+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,#3000 369.3053@14.8407 MS1+,1,+,14.840716666666667,474058.6875,38310.39318370687,369.3053452064251,,,,369.3053452064251,14.8497,261671.5799336373,369.3053894042969,14.8702,140084.1992711663,369.30517578125,14.839366666666667,179357.99087535136,369.3052673339844,,,,14.82675,188703.82905372547,369.3054504394531,14.850999999999999,220107.84958493107,369.3055114746094,14.826516666666667,182524.210657417,369.30517578125,14.8329,220867.23443053194,369.3053894042969,,,,14.826966666666667,286733.5803027036,369.3054504394531,14.842933333333333,140886.20595772358,369.3055114746094,14.839166666666667,264573.7532729621,369.3055114746094,,,,14.868316666666667,172454.07873369262,369.3056335449219,,,,14.836933333333333,235694.36583943086,369.30517578125,14.858866666666668,298395.8779005933,369.30523681640625,14.834266666666668,223244.37925135967,369.30535888671875,14.840716666666667,474058.6875,369.3053894042969,,,,14.854899999999999,192973.4773092342,369.3058776855469,14.834316666666666,209206.7746675324,369.3053283691406,14.860066666666667,170401.3248062444,369.3052673339844,14.842333333333332,274816.393226755,369.3055114746094,14.856150000000001,191684.622403842,369.3050537109375,14.838183333333335,242010.65601329337,369.3052673339844,14.877999999999998,226074.96563634416,369.3052062988281,14.819766666666668,223225.83596800262,369.30511474609375,14.842816666666666,193815.77775993347,369.3050842285156,14.829066666666668,480264.71172975266,369.30523681640625,14.82605,370727.8956608169,369.3052978515625,14.823533333333334,395935.67820267845,369.30548095703125,14.8517,367476.47609396186,369.3055114746094,14.84255,244310.74565680363,369.3051452636719
3001,#3001 254.1725@11.3275 MS1+,1,+,11.327483333333333,1863495.3515920613,100085.66051175677,254.17247107721144,231.18332742154422,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,#3002 143.0680@2.7947 MS1+,1,+,2.7946999999999997,747455.2452277238,43983.40301635483,143.06801520453558,404.1994632205108,"[M+79.02122] (M+DMSO+H), [M+25.00377]3 (M+2H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,#3003 149.0346@2.7947 MS1+,1,+,2.7946999999999997,25384.584081463698,43983.40301635483,149.03456115722656,213.99974234814454,"[M+84.06765]2 (M+2ACN+2H), [M+38.96316] (M+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,#3004 293.1626@2.2914 MS1+,1,+,2.291416666666667,65874.15204136255,90675.009271865,293.1626383463542,135.08797542740888,"[M+38.96316] (M+K), [2M+22.98922] (2M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,#3005 215.0590@6.1476 MS1+,1,+,6.14755,251154.7854708797,99632.47665615755,215.05896186828613,576.2102114855347,"[M+68.96765]3 (M+3Na), [M+39.97043]2 (M+H+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,#3006 133.0496@1.5283 MS1+,1,+,1.5282666666666667,641440.6648148269,56431.8131013196,133.04962627704327,,,,133.04962627704327,,,,1.544825,408960.7392727314,133.0496826171875,1.5422616666666669,382412.8207965597,133.04965209960938,,,,1.5310266666666665,607631.4759610594,133.0496368408203,,,,,,,,,,,,,,,,,,,,,,1.5432716666666666,463483.8415316831,133.04962158203125,,,,,,,,,,,,,,,,1.51637,458348.875,133.0496368408203,1.5207166666666665,397955.3291929823,133.04957580566406,1.5463066666666667,417101.00254691404,133.0496063232422,1.5352733333333333,524138.9021215296,133.0496368408203,,,,1.5404433333333332,641440.6648148269,133.04966735839844,,,,,,,,,,,,,1.5291916666666665,568010.6706045321,133.0496368408203,1.5422566666666666,447586.4939623727,133.0496063232422,,,,1.5359349999999998,538391.3072279125,133.04954528808594,,,,1.52972,465857.7042896831,133.0496368408203
3007,#3007 160.1333@0.8791 MS1+,1,+,0.8791049999999999,456735.46875,42792.62664678168,160.13328597124885,,,,160.13328597124885,0.8576566666666667,303019.56523698225,160.13330078125,0.8621099999999999,171143.58482710662,160.13328552246094,0.8672249999999999,236107.75484849347,160.13327026367188,0.8875566666666667,249001.8624101513,160.13328552246094,0.856665,273091.9163222455,160.13330078125,0.889925,212115.86868026384,160.1332550048828,0.8624866666666667,336319.641472217,160.1332244873047,0.8591283333333333,271490.10670303565,160.13336181640625,0.8636616666666667,264401.62031362223,160.13330078125,0.8624449999999999,261768.0258809708,160.13327026367188,0.8738516666666667,184577.0392620653,160.13330078125,0.8595316666666667,281998.5613349397,160.1332550048828,0.8667783333333333,238724.3154667052,160.13327026367188,0.8625933333333333,242828.1847141397,160.13327026367188,0.8654483333333334,262677.2969042188,160.13327026367188,0.862725,214694.97763251464,160.13328552246094,0.8580083333333334,336413.99879215343,160.1332550048828,0.8591666666666666,310699.3457916529,160.13331604003906,0.8791049999999999,456735.46875,160.13328552246094,0.870215,249429.88984481862,160.13328552246094,0.8951983333333333,183397.92547517913,160.13331604003906,0.8901166666666666,307370.8865179393,160.13327026367188,0.88898,345893.81650700525,160.13328552246094,0.8650033333333333,333872.06830928265,160.13331604003906,0.8652966666666667,230507.6128744318,160.13328552246094,0.8606149999999999,338846.02902002115,160.13327026367188,0.86609,320337.04323869385,160.13331604003906,0.8842766666666667,351384.6796829141,160.13328552246094,0.8576750000000001,277044.73157238873,160.13330078125,0.8664433333333333,275818.24467323243,160.13328552246094,0.8592949999999999,224385.0029240432,160.13331604003906,0.8813650000000001,219985.19210401067,160.13327026367188,0.8657383333333333,266164.7746608361,160.13327026367188,0.8844933333333334,256980.4197692228,160.13328552246094
3008,#3008 327.6283@2.0769 MS1+,1,+,2.07685,79826.41129588023,48023.92628722983,327.6282958984375,326.6228457441406,"[M+38.96316] (M+K), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,#3009 539.2676@7.8917 MS1+,1,+,7.891733333333334,1341054.126804863,88506.47957264121,539.267584664481,,,,539.267584664481,,,,7.893133333333334,1341054.126804863,539.2677001953125,7.915266666666667,55050.22874191626,539.2673950195312,,,,7.86695,83035.78192241937,539.267333984375,7.905833333333334,108745.56776946395,539.2672729492188,7.8782499999999995,75092.53463999052,539.2672119140625,7.891733333333334,64365.47937719253,539.2680053710938,7.8734,108418.20443011232,539.2674560546875,,,,7.85885,108517.66378977621,539.267578125,7.858416666666667,122064.28603221897,539.2673950195312,7.894333333333334,109255.74085007446,539.267578125,7.902,97600.36490568233,539.2677001953125,7.8539666666666665,89109.09988152226,539.2674560546875,7.881983333333333,107075.12272214502,539.267578125,7.846716666666667,170156.70009854544,539.2679443359375,,,,7.8935,145682.34375,539.2673950195312,7.889883333333333,61948.523410988084,539.2677612304688,7.90715,95020.41470738428,539.2676391601562,7.88705,126022.01559685504,539.2673950195312,7.888933333333333,98475.15519129841,539.2685546875,,,,7.855316666666667,68625.92075332557,539.2677001953125,7.90325,72395.05030401856,539.2667846679688,7.8918333333333335,75847.90102227985,539.2673950195312,7.863233333333333,67667.16994304127,539.267578125,7.8986,74181.30818205526,539.2674560546875,,,,7.91395,82200.20055086199,539.2677612304688,7.901483333333333,146705.15559959074,539.2677612304688,7.850866666666667,113327.72447317147,539.2679443359375,7.893433333333333,105392.61519995779,539.2676391601562
3010,#3010 319.1726@7.0350 MS1+,1,+,7.034983333333333,995282.5250579561,51263.32975067709,319.1725769042969,296.1833745515137,"[M+1.00728]! (M+H), [M+22.98922] (M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,#3011 210.0737@7.0350 MS1+,1,+,7.034983333333333,905227.3883410816,51263.32975067709,210.07366943359375,165.10049077053495,"[2M+64.01577] (2M+ACN+Na), [M+44.97116] (M+2Na-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,#3012 151.1117@12.0401 MS1+,1,+,12.040083333333333,599993.9220878292,68744.61655422563,151.11165291922433,,,,151.11165291922433,,,,,,,,,,,,,,,,,,,,,,,,,12.014733333333334,588085.5587753927,151.11160278320312,,,,12.012233333333334,515162.76431293983,151.11163330078125,,,,,,,,,,,,,,,,,,,,,,12.008000000000001,452520.0,151.11163330078125,,,,,,,,,,,,,,,,,,,12.027999999999999,512683.2856188353,151.11166381835938,,,,12.040433333333334,470220.8932921294,151.1116180419922,,,,,,,12.040083333333333,599993.9220878292,151.11170959472656,,,,12.012533333333332,577143.9037398382,151.11170959472656,,,
3013,#3013 247.2056@15.5923 MS1+,1,+,15.5923,842483.2459574423,34617.96797633216,247.2056094898897,224.2151411073309,"[M+22.98922] (M+Na), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,#3014 395.2767@14.8874 MS1+,1,+,14.887366666666667,1018224.0278626357,62020.04742867721,395.2767167524858,,,,395.2767167524858,,,,14.8702,543189.7011229732,395.2764892578125,,,,14.8976,364051.2451366901,395.27703857421875,14.902383333333335,421876.01939725707,395.2764892578125,,,,,,,,,,,,,14.877333333333333,413635.1503682596,395.2767639160156,,,,14.887366666666667,1018224.0278626357,395.27655029296875,14.893849999999999,650754.80904583,395.2767333984375,,,,,,,14.887516666666667,651832.1492041043,395.2767333984375,,,,14.885,320904.6327001909,395.2768249511719,14.88995,356034.25,395.2766418457031,,,,,,,,,,14.884833333333335,476658.9572608887,395.2768249511719,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.876483333333335,426990.30007768254,395.27679443359375,,,
3015,#3015 237.1452@2.1184 MS1+,1,+,2.1184166666666666,567202.8175284885,40201.04225708032,237.14518136689156,,,,237.14518136689156,2.0855333333333332,343291.8485334108,237.14517211914062,2.1100499999999998,232750.3335629939,237.14537048339844,2.1078166666666664,270555.38830320665,237.1452178955078,2.101583333333333,275755.6401634055,237.1451416015625,2.09405,258445.88683412134,237.1452178955078,2.1019166666666664,484829.49824389693,237.1450653076172,2.1033333333333335,274367.89287620306,237.1453857421875,2.1184166666666666,567202.8175284885,237.14500427246094,2.1038166666666664,225149.0451923998,237.14523315429688,2.1018666666666665,331263.0896071647,237.14517211914062,2.12035,147075.52720809914,237.14523315429688,,,,2.1126833333333335,299718.0364227354,237.14529418945312,2.1029500000000003,531382.2756815973,237.14508056640625,2.1105833333333335,251429.7213190612,237.14517211914062,2.1253333333333333,199684.79437191004,237.14520263671875,2.118716666666667,414232.20390822075,237.1450958251953,2.1160666666666668,415232.0207038275,237.14517211914062,2.1290333333333336,447115.96875,237.14515686035156,2.1354166666666665,198592.77614118616,237.14523315429688,2.109766666666667,221485.28794130255,237.145263671875,2.0971166666666665,453221.15186161303,237.1451873779297,2.12255,298117.08454726887,237.14517211914062,2.1031333333333335,256589.11470057946,237.1451416015625,2.1113666666666666,363553.3985672537,237.14512634277344,2.1210666666666667,284871.91066222696,237.14501953125,2.1296333333333335,259207.70555636915,237.14523315429688,2.1124666666666667,330270.9328771554,237.14517211914062,2.11625,482077.120071686,237.1450653076172,2.10885,370971.20480313065,237.1453094482422,2.1231999999999998,411292.463513821,237.14517211914062,2.1223,243588.7276392293,237.1452178955078,2.1167666666666665,233469.00221230308,237.14520263671875,2.1176,233179.10487746354,237.14508056640625
3016,#3016 193.0472@3.0860 MS1+,1,+,3.08595,1056999.460824617,79446.48892263266,193.0471982088956,,,,193.0471982088956,3.08745,561885.8590804284,193.04714965820312,3.0900166666666666,474512.59078174067,193.04718017578125,3.0879499999999998,471232.5749144,193.04725646972656,3.1072833333333336,762467.6559352783,193.04714965820312,3.1006333333333336,428678.2490830291,193.04721069335938,3.1086,411120.27704182727,193.04718017578125,3.0869,368972.466745138,193.04722595214844,3.0925000000000002,758771.2351978762,193.0471649169922,3.103533333333333,485317.608448309,193.04722595214844,3.10725,319379.4603900451,193.04722595214844,3.1036,622198.7904608663,193.0471649169922,3.1048833333333334,353954.62161507766,193.04714965820312,3.090733333333333,420309.3878182331,193.04722595214844,3.08595,1056999.460824617,193.04725646972656,3.0894,571110.797570313,193.047119140625,3.1057833333333336,424759.76219145075,193.04718017578125,3.0953666666666666,650669.5936775111,193.04718017578125,3.0969166666666665,817820.4792063758,193.04725646972656,3.0800166666666664,446712.59375,193.04714965820312,3.0906666666666665,445180.36445141234,193.04722595214844,3.0892166666666667,670180.9361400345,193.04727172851562,3.1071833333333334,929760.9468536207,193.04722595214844,3.1000666666666663,491872.2668466316,193.0471954345703,,,,3.0846333333333336,361565.56629872817,193.0471954345703,3.10105,532533.5735742003,193.04718017578125,3.1068,469934.2809507335,193.04722595214844,3.0930000000000004,697660.8343750627,193.04730224609375,3.0932166666666663,647227.8583021963,193.04721069335938,3.0951,543645.7407190389,193.0471649169922,3.1007833333333332,497834.1822999092,193.04722595214844,3.0877666666666665,240710.05792096924,193.047119140625,3.0973333333333333,422640.41398533346,193.04714965820312,3.096233333333333,539416.2581488937,193.0471954345703
3017,#3017 431.2978@14.1399 MS1+,1,+,14.139883333333334,589061.0926124818,64163.04964474176,431.29779052734375,,,,431.29779052734375,,,,14.15455,589061.0926124818,431.2977600097656,,,,,,,,,,,,,,,,14.160883333333334,51996.855097207175,431.2982482910156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.167433333333333,88605.8046875,431.2978515625,14.102266666666667,74652.52259076062,431.29766845703125,,,,,,,14.1363,153189.87269234934,431.29791259765625,,,,14.186933333333334,96735.92335640578,431.2973327636719,14.139883333333334,101340.86928288682,431.29803466796875,,,,,,,,,,14.15175,105960.66585687331,431.2979431152344,,,,14.150983333333333,86255.57704070008,431.29736328125,,,,,,
3018,#3018 318.1434@3.8174 MS1+,1,+,3.8173833333333334,342416.4301728965,34056.081290629394,318.14337435635656,929.4266198014618,"[M+25.00377]3 (M+2H+Na), [M+23.99649]2 (M+H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,#3019 996.5271@11.8454 MS1+,1,+,11.845416666666667,374528.25307803217,115994.13423193773,996.5271072387695,1991.0389792583007,"[M+23.99649]2 (M+H+Na), [M+2.01455]2 (M+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,#3020 212.2008@11.8454 MS1+,1,+,11.845416666666667,1012931.426175579,115994.13423193773,212.2007898603167,194.16703249229744,"[M+18.03382]! (M+NH4), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
